typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20150101,2015,52,2015,156,,,M,,0,,,384,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,161123694.0,,161123694.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,388,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,33840700.0,,33840700.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,392,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,111022314630.0,,111022314630.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,398,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,5347232257.0,,5347232257.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,404,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,123826452.0,,123826452.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,400,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,301793749.0,,301793749.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,408,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2588825123.0,,2588825123.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,410,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,139611828127.0,,139611828127.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,414,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,7681162487.0,,7681162487.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,417,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,38972438.0,,38972438.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,418,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,771489414.0,,771489414.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,422,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,172096148.0,,172096148.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,428,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,171926677.0,,171926677.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,430,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,188620530.0,,188620530.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,434,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,888946825.0,,888946825.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,440,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,817878626.0,,817878626.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,442,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,888504772.0,,888504772.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,454,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2015833.0,,2015833.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,450,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,142256672.0,,142256672.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,446,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1394506608.0,,1394506608.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,458,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,38480637399.0,,38480637399.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,462,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4254347.0,,4254347.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,466,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,64086790.0,,64086790.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,470,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,75900418.0,,75900418.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,473,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2613.0,,2613.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,478,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,718116845.0,,718116845.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,480,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,13056845.0,,13056845.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,484,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,5833909023.0,,5833909023.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,490,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,74724668937.0,,74724668937.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,496,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,3791542597.0,,3791542597.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,498,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4072452.0,,4072452.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,499,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,33372014.0,,33372014.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,504,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,229745921.0,,229745921.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,508,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1494782018.0,,1494782018.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,512,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,15042381940.0,,15042381940.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,516,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,327900899.0,,327900899.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,524,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,27871410.0,,27871410.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,528,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,18563739562.0,,18563739562.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,540,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,293295036.0,,293295036.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,554,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,6428455623.0,,6428455623.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,558,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,31426735.0,,31426735.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,566,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1284030697.0,,1284030697.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,579,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2941515132.0,,2941515132.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,583,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,9993545.0,,9993545.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,584,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,59877594.0,,59877594.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,586,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2152718210.0,,2152718210.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,591,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1598548594.0,,1598548594.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,598,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1770651307.0,,1770651307.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,600,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,29505772.0,,29505772.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,604,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,7428547088.0,,7428547088.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,608,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,10635718657.0,,10635718657.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,616,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1762703232.0,,1762703232.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,620,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1024101247.0,,1024101247.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,634,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4502779166.0,,4502779166.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,642,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,573139145.0,,573139145.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,643,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,29819908433.0,,29819908433.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,646,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,8412902.0,,8412902.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,659,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,318138.0,,318138.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,670,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4614635.0,,4614635.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,674,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,160768.0,,160768.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,682,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,28262947206.0,,28262947206.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,686,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,130467237.0,,130467237.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,688,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,12513535.0,,12513535.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,690,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2800228.0,,2800228.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,699,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,10134500787.0,,10134500787.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,702,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,46926363807.0,,46926363807.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,703,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,188653824.0,,188653824.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,704,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,21798773002.0,,21798773002.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,705,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1294174174.0,,1294174174.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,706,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,17934979.0,,17934979.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,710,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,11134410200.0,,11134410200.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,716,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,259658331.0,,259658331.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,729,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1601351037.0,,1601351037.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,724,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,5339450159.0,,5339450159.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,740,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,49874359.0,,49874359.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,752,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4892980056.0,,4892980056.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,757,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,15864674709.0,,15864674709.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,760,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,3687969.0,,3687969.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,762,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,44162073.0,,44162073.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,764,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,25049188636.0,,25049188636.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,780,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,158609298.0,,158609298.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,768,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,227032622.0,,227032622.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,784,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,14550725957.0,,14550725957.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,788,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,62492217.0,,62492217.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,792,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2676639021.0,,2676639021.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,795,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,7715148729.0,,7715148729.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,800,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,55438357.0,,55438357.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,804,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,3592825145.0,,3592825145.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,807,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2004259.0,,2004259.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,818,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,889209238.0,,889209238.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,826,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,26795582947.0,,26795582947.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,834,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1290287328.0,,1290287328.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,842,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,124478513337.0,,124478513337.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,858,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,3836987250.0,,3836987250.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,860,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,1064746412.0,,1064746412.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,862,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,4671587097.0,,4671587097.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,882,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,2867378.0,,2867378.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,887,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,852469745.0,,852469745.0,0,False,True
C,A,20150101,2015,52,2015,156,,,M,,0,,,894,,,H4,HS,True,TOTAL,,,,C00,,0 ,0,,-1,,0.0,False,-1,,0.0,False,,True,,False,118847474.0,,118847474.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,454,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2064062.0,0.0,2064062.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,882,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,11300771.0,0.0,11300771.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,583,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,13140747.0,0.0,13140747.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,72,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,2292013.0,0.0,2292013.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,462,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,261338.0,0.0,261338.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,8,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,121206990.0,0.0,121206990.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,84,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,673768.0,0.0,673768.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,174,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,28845.0,0.0,28845.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,275,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,394975.0,0.0,394975.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,450,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,144546572.0,0.0,144546572.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,600,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,15669475.0,0.0,15669475.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,690,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,3730676.0,0.0,3730676.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,548,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,1804369.0,0.0,1804369.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,670,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,62505.0,0.0,62505.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,68,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,88684425.0,0.0,88684425.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,500,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,307.0,0.0,307.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,90,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,374277708.0,0.0,374277708.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,156,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,348910836.0,0.0,348910836.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,336,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,7.0,0.0,7.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,332,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4846467.0,0.0,4846467.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,626,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,253788.0,0.0,253788.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,308,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,False,0.0,False,1568.0,0.0,1568.0,0,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,400,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,204415508.0,0.0,204415508.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,258,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,541133.0,0.0,541133.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,208,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,4261228959.0,0.0,4261228959.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,242,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,18549467.0,0.0,18549467.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,674,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,463313.0,0.0,463313.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,292,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,11127.0,0.0,11127.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,328,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,26493408.0,0.0,26493408.0,4,False,True
C,A,20160101,2016,52,2016,156,,,M,,0,,,422,,,H4,HS,True,TOTAL,,,,C00,,0,0,,-1,,0.0,False,-1,,0.0,False,0.0,True,0.0,False,230152068.0,0.0,230152068.0,4,False,True
